,OE
26291,871.964858
26292,128.79746600000001
26293,218.478359
26294,38.088155
26295,273.15128599999997
26296,242.92744199999999
26297,38.106332
26298,152.881942
26299,249.60512099999997
26300,37.998168
26301,105.818735
26302,258.86782400000004
26303,373.139784
26304,137.594094
26305,88.20261500000001
26306,184.870076
26307,148.53233699999998
26308,306.83581499999997
26309,70.291174
26310,805.7016619999999
26311,133.903474
26312,114.99529100000001
26313,905.6202049999999
26314,784.0201460000001
26315,111.544597
26316,156.74222600000002
26317,152.385502
26318,32.083522
26319,38.041904
26320,259.35077
26321,139.9788
26322,244.27666999999997
26323,32.083522
26324,155.29825
26325,109.214076
26326,904.1119570000001
26327,95.981029
26328,249.76039799999998
26329,106.19269499999999
26330,70.21259699999999
26331,187.088493
26332,219.92917699999998
26333,158.392907
26334,100.468371
26335,239.79731199999998
26336,32.083522
26337,38.107143
26338,96.775676
26339,791.4074290000001
26340,95.311744
26341,173.307052
26342,104.350282
26343,846.768574
26344,172.699727
26345,37.914881
26346,190.78252300000003
26347,252.627828
26348,38.04904
26349,136.48264999999998
26350,109.92396199999999
26351,188.4617
26352,142.987643
26353,107.234328
26354,62.340230999999996
26355,111.782271
26356,111.48397800000001
26357,233.90339799999998
26358,115.791073
26359,98.820485
26360,273.481325
26361,235.438668
26362,258.48803699999996
26363,114.909613
26364,156.862037
26365,264.88650900000005
26366,983.2210869999999
26367,825.939183
26368,823.4125450000001
26369,219.57700899999998
26370,247.13621099999997
26371,145.179264
26372,86.61123
26373,257.693247
26374,108.321707
26375,258.471724
26376,125.08640781000001
26377,147.659089
26378,148.135201
26379,110.4265
26380,97.811824
26381,168.79576199999997
26382,106.42373099999999
26383,257.413108
26384,175.11933
26385,801.1678890000001
26386,233.814704
26387,144.069958
26388,88.45345300000001
26389,38.227519
26390,230.367144
26391,177.771818
26392,104.80387199999998
26393,133.434278
26394,794.9390370000001
26395,116.51806899999998
26396,32.083522
26397,87.77156400000001
26398,86.124514
26399,243.34583
26400,271.23882
26401,97.16361700000002
26402,38.624373
26403,784.438832
26404,145.75351999999998
26405,145.73179000000002
26406,170.93152599999996
26407,124.70197300000001
26408,132.964215
26409,137.533226
26410,791.3953429999999
26411,214.07500899999997
26412,831.2069799999999
26413,294.26680700000003
26414,37.950973
26415,205.51093799999998
26416,101.29582500000001
26417,134.25190600000002
26418,817.495451
26419,38.114195
26420,127.67545899999999
26421,141.01878
26422,149.777401
26423,152.717063
26424,141.038547
26425,129.295321
26426,89.873909
26427,248.610286
26428,255.92804499999997
26429,38.082245
26430,101.31051699999999
26431,175.44197300000002
26432,37.951623
26433,141.597833
26434,74.802581
26435,149.039922
26436,189.83811500000002
26437,145.83358800000002
26438,171.227492
26439,792.0858599999999
26440,271.28792400000003
26441,183.33395700000003
26442,37.991834
26443,119.678945
26444,38.05352848
26445,216.87923899999998
26446,135.559554
26447,127.59617500000002
26448,169.930052
26449,131.981353
26450,38.043821
26451,221.47150800000003
26452,82.63160500000001
26453,271.10005800000005
26454,224.79585299999997
26455,92.41011200000001
26456,144.062272
26457,226.70137499999998
26458,810.8259250000001
26459,89.080796
26460,90.352926
26461,68.631315
26462,135.2652
26463,190.764855
26464,817.289976
26465,114.37729900000001
26466,197.39297800000003
26467,232.757364
26468,77.128038
26469,42.49491
26470,113.77503800000001
26471,839.3394619999999
26472,208.45275899999996
26473,140.10201899999998
26474,146.575013
26475,127.511214
26476,160.215985
26477,144.103458
26478,165.006243
26479,83.55662799999999
26480,238.32226599999996
26481,175.634865
26482,238.65811199999996
26483,112.105987
26484,113.76861
26485,775.1197520000001
26486,259.19048399999997
26487,126.63436200000001
26488,95.691446
26489,160.59186200000002
26490,215.85542199999998
26491,161.311269
26492,154.67901600000002
26493,81.681502
26494,32.083522
26495,146.648636
26496,171.837018
26497,87.47921099999999
26498,837.8679730000001
26499,166.589632
26500,95.874632
26501,164.082648
26502,279.56584100000003
26503,83.41229799999999
26504,248.040414
26505,125.40083000000001
26506,162.16078999999996
26507,262.39522900000003
26508,810.5295819999999
26509,89.659696
26510,109.448699
26511,843.845135
26512,146.590558
26513,209.73729699999996
26514,123.428436
26515,151.00957300000002
26516,262.13881299999997
26517,275.91097099999996
26518,151.703871
26519,93.20416200000001
26520,38.06649
26521,265.160277
26522,122.229197
26523,129.49442299999998
26524,105.62828699999999
26525,139.94304499999998
26526,189.290124
26527,99.95821500000001
26528,104.419558
26529,812.1936679999999
26530,256.63558400000005
26531,32.083522
26532,77.97597999999999
26533,155.57232899999997
26534,218.41348399999998
26535,107.523672
26536,161.885005
26537,147.605778
26538,38.65571
26539,108.169502
26540,246.66563599999998
26541,154.283349
26542,283.46165
26543,144.306849
26544,231.99344199999996
26545,105.192373
26546,230.902218
26547,796.1460199999999
26548,136.43565800000002
26549,121.979758
26550,232.204546
26551,128.924416
26552,133.382746
26553,156.903456
26554,145.087165
26555,284.816729
26556,32.083522
26557,95.25610499999999
26558,250.039271
26559,267.648903
26560,151.16539699999998
26561,104.03218000000001
26562,133.59177200000002
26563,98.053216
26564,160.54479700000002
26565,790.3538370000001
26566,162.328238
26567,130.597007
26568,127.57962
26569,250.466217
26570,824.5926669999999
26571,32.083522
26572,147.392685
26573,147.850214
26574,38.078094
26575,103.402837
26576,146.07793800000002
26577,141.796388
26578,84.42594300000002
26579,38.091653
26580,165.288498
26581,116.01836700000001
26582,268.667528
26583,37.988507999999996
26584,38.843529
26585,246.34944699999997
26586,97.518092
26587,141.17271399999998
26588,231.35229299999997
26589,105.350425
26590,109.931571
26591,177.22550700000002
26592,805.306433
26593,208.79573
26594,111.69811099999998
26595,801.157001
26596,78.304225
26597,137.442155
26598,38.119113
26599,786.0409830000001
26600,827.3349680000001
26601,32.083522
26602,115.17945400000002
26603,265.753509
26604,134.817509
26605,140.85189299999996
26606,186.199918
26607,233.55958699999996
26608,151.36138499999998
26609,237.215478
26610,119.36978099999999
26611,32.083522
26612,167.46056199999998
26613,857.6876750000001
26614,82.485881
26615,90.69273700000001
26616,143.184541
26617,226.558153
26618,149.090109
26619,94.20596100000002
26620,154.28879700000002
26621,337.856742
26622,294.010463
26623,148.96352199999995
26624,771.1111129999999
26625,144.057938
26626,342.055852
26627,879.277634
26628,801.605843
26629,132.09779899999998
26630,108.92765299999999
26631,156.886565
26632,142.00870299999997
26633,155.990181
26634,261.311685
26635,101.25621099999998
26636,906.414947
26637,149.29994799999997
26638,38.888832
26639,106.214666
26640,822.0912920000001
26641,114.5999
26642,102.7071
26643,148.482063
26644,122.43009400000001
26645,106.95504400000002
26646,272.13054
26647,161.777588
26648,123.876542
26649,287.42443099999997
26650,144.723117
26651,32.083522
26652,235.044285
26653,801.1162360000001
26654,837.9900230000001
26655,249.133479
26656,117.0329
26657,89.356863
26658,230.42418499999997
26659,104.996922
26660,155.80304300000003
26661,182.0611
26662,137.77213899999998
26663,158.518191
26664,135.479906
26665,262.20731900000004
26666,185.87625100000002
26667,866.6086540000001
26668,144.934481
26669,106.557409
26670,220.028977
26671,161.669477
26672,74.31691700000002
26673,97.989682
26674,159.261798
26675,38.007951
26676,356.62609399999997
26677,124.59631
26678,151.68521799999996
26679,186.22956000000002
26680,841.2360610000001
26681,142.884725
26682,78.77740299999999
26683,251.88907599999996
26684,323.609013
26685,144.884977
26686,105.76425100000002
26687,259.763326
26688,219.35679399999998
26689,315.962589
26690,80.636694
26691,202.278282
26692,272.800425
26693,150.431523
26694,127.023223
26695,802.016478
26696,165.32203399999997
26697,144.92740500000002
26698,230.77333699999997
26699,82.36037200000001
26700,142.730843
26701,170.70725999999996
26702,127.582808
26703,95.880296
26704,32.083522
26705,154.61089699999997
26706,124.513374
26707,97.68862899999999
26708,130.711581
26709,162.69088399999998
26710,274.62568500000003
26711,143.399991
26712,95.824985
26713,234.02549499999998
26714,342.790585
26715,108.586737
26716,272.14599699999997
26717,84.09225599999999
26718,151.41416299999997
26719,188.66963199999998
26720,798.0012039999999
26721,120.611352
26722,144.807206
26723,808.728646
26724,860.2456259999999
26725,172.48520299999998
26726,174.65422900000002
26727,283.04443000000003
26728,249.523949
26729,255.98584499999998
26730,96.613923
26731,118.084584
26732,37.971922
26733,38.459536
26734,143.380277
26735,128.320329
26736,160.027977
26737,147.17600399999998
26738,197.60490999999996
26739,116.816223
26740,87.21618600000001
26741,807.23793
26742,224.47599499999998
26743,38.105056
26744,110.417807
26745,141.59610699999996
26746,258.51641199999995
26747,95.632731
26748,116.367423
26749,890.991098
26750,38.347869
26751,209.72585500000002
26752,169.219512
26753,110.534254
26754,342.014708
26755,281.577696
26756,32.088359
26757,87.19911300000001
26758,173.85627899999997
26759,32.083522
26760,96.44827799999999
26761,314.252679
26762,132.08788499999997
26763,148.528145
26764,111.439805
26765,161.82234899999997
26766,128.329981
26767,275.415272
26768,794.1245799999999
26769,145.181321
26770,113.37127800000002
26771,32.094769
26772,777.5849450000001
26773,142.41675800000002
26774,94.48103600000002
26775,155.12251400000002
26776,176.595857
26777,37.94017
26778,100.962187
26779,300.900735
26780,260.08020300000004
26781,290.140877
26782,83.14022800000001
26783,40.44194
26784,121.198616
26785,820.57627
26786,834.290217
26787,101.35008200000001
26788,133.127262
26789,119.142698
26790,89.556093
26791,914.2167139999999
26792,158.726665
26793,136.376737
26794,360.668479
26795,38.615189
26796,32.083522
26797,260.55225700000005
26798,141.378402
26799,184.602579
26800,38.114437
26801,138.391946
26802,108.332396
26803,152.59651100000002
26804,844.195565
26805,150.554323
26806,130.360774
26807,73.700493
26808,144.577454
26809,336.820669
26810,38.438167
26811,80.46789900000002
26812,819.195166
26813,38.037411999999996
26814,119.82298
26815,140.345461
26816,892.4202459999999
26817,65.812882
26818,133.84264
26819,156.872771
26820,790.5925540000001
26821,329.74535399999996
26822,149.141355
26823,38.093082
26824,322.958443
26825,854.5503880000001
26826,180.238315
26827,123.23146700000001
26828,240.899789
26829,32.083522
26830,167.03949599999999
26831,130.946313
26832,154.710216
26833,146.08835
26834,246.45302599999997
26835,70.85687899999999
26836,93.45136099999999
26837,145.70670800000002
26838,228.07847299999997
26839,932.1766680000001
26840,100.982817
26841,159.169548
26842,263.68483000000003
26843,164.80772
26844,163.628897
26845,792.4196180000001
26846,250.53483999999997
26847,140.100549
26848,226.99766699999998
26849,852.85022
26850,146.790734
26851,327.431073
26852,815.8167599999999
26853,95.53328800000001
26854,155.509457
26855,151.848035
26856,152.536258
26857,132.986224
26858,147.761772
26859,321.863895
26860,152.360509
26861,229.174894
26862,137.35619399999996
26863,145.048407
26864,233.412169
26865,96.401178
26866,907.5319509999999
26867,228.49782299999998
26868,124.31359900000001
26869,106.69840800000001
26870,139.262042
26871,130.56242799999998
26872,157.116456
26873,147.928365
26874,857.02845
26875,779.435291
26876,330.782286
26877,37.960307
26878,787.275504
26879,114.635099
26880,281.629965
26881,151.02840299999997
26882,152.387783
26883,152.505711
26884,145.692719
26885,162.71707399999997
26886,354.570925
26887,137.33498699999996
26888,234.229359
26889,114.61650900000001
26890,151.138147
26891,253.40988499999997
26892,797.297695
26893,62.826205
26894,126.92769700000001
26895,38.093651
26896,32.083522
26897,164.39690000000002
26898,97.16474000000001
26899,355.26633499999997
26900,147.58653800000002
26901,356.620587
26902,110.03656000000001
26903,74.132957
26904,296.193123
26905,248.09444599999998
26906,92.86401800000002
26907,83.82883900000002
26908,132.54748
26909,316.041222
26910,248.31654299999997
26911,101.49225200000001
26912,273.83286
26913,139.37266699999998
26914,121.595338
26915,103.34127500000001
26916,168.92005899999998
26917,140.52598999999998
26918,137.345098
26919,117.11251000000001
26920,127.10414600000001
26921,151.808091
26922,252.40755099999998
26923,92.371785
26924,126.281014
26925,38.639561
26926,376.738928
26927,127.69968700000001
26928,42.972015
26929,84.104465
26930,152.33003199999996
26931,175.491359
26932,70.36839499999999
26933,93.09816400000001
26934,314.495861
26935,135.158479
26936,125.843431
26937,123.702684
26938,126.608644
26939,367.280221
26940,269.30377200000004
26941,32.083522
26942,91.93156200000001
26943,148.938387
26944,859.271037
26945,806.4797149999999
26946,113.27640199999999
26947,146.562746
26948,120.341759
26949,292.119879
26950,175.508523
26951,120.268721
26952,122.62874500000001
26953,38.168537
26954,32.083522
26955,38.088963
26956,146.08127
26957,818.1468749999999
26958,134.627592
26959,119.83186
26960,88.670708
26961,95.10810900000001
26962,766.7773320000001
26963,228.69158199999998
26964,158.59277400000002
26965,93.10235100000001
26966,277.79263100000003
26967,261.954952
26968,39.552354
26969,141.933413
26970,894.615644
26971,38.892474
26972,160.502845
26973,148.398411
26974,136.770708
26975,146.424347
26976,143.264275
26977,145.46388000000002
26978,82.91636600000001
26979,328.758642436
26980,790.722591
26981,110.96322799999999
26982,115.24241
26983,140.88727999999998
26984,895.4005810000001
26985,167.907662
26986,137.354035
26987,122.01072500000001
26988,135.674731
26989,32.083522
26990,90.93223800000001
26991,135.16997700000002
26992,218.419171
26993,215.12861999999996
26994,115.368241
26995,38.651125
26996,106.39789
26997,901.2643860000001
26998,38.055532
26999,80.11317
27000,263.308739
27001,147.90500400000002
27002,139.147828
27003,75.21267399999999
27004,173.64389500000001
27005,255.406826
27006,223.09280299999998
27007,782.293741
27008,38.002671
27009,119.190882
27010,154.538319
27011,79.755946
27012,141.966768
27013,141.730944
27014,108.69976399999999
27015,187.10655300000002
27016,38.049583
27017,154.919949
27018,255.963609
27019,114.566202
27020,144.71403799999996
27021,38.06799
27022,136.971162
27023,113.23024900000001
27024,856.5418689999999
27025,787.288771
27026,119.058985
27027,128.651034
27028,102.29354000000001
27029,114.730313
27030,261.662553
27031,287.65123300000005
27032,73.590473
27033,241.09222699999998
27034,251.97997299999997
27035,153.602625
27036,252.0438
27037,793.151906
27038,140.77198499999997
27039,129.3451
27040,225.420525
27041,794.362846
27042,133.626184
27043,153.014916
27044,190.711296
27045,130.66337
27046,247.78161
27047,71.604845
27048,114.39666000000001
27049,148.94538200000002
27050,37.998021
27051,110.60744600000001
27052,107.236098
27053,110.507154
27054,348.212758
27055,145.122605
27056,142.57504799999998
27057,89.155147
27058,148.047306
27059,286.062365
27060,38.389838
27061,132.529267
27062,144.682236
27063,102.367784
27064,156.316896
27065,141.60453199999995
27066,106.877343
27067,209.00316599999996
27068,133.615928
27069,809.5300930000001
27070,805.226911
27071,315.821131
27072,143.952461
27073,232.39421599999997
27074,119.722345
27075,145.27908299999996
27076,155.52204700000001
27077,114.23506
27078,127.820924
27079,169.58492299999995
27080,158.22143200000002
27081,133.143603
27082,144.756647
27083,136.49713299999996
27084,361.676234
27085,220.29162199999996
27086,91.98018200000001
27087,790.954358
27088,222.336342
27089,181.067658
27090,93.57955700000001
27091,112.57333500000001
27092,94.68852700000001
27093,128.634793
27094,173.50265700000003
27095,227.03383899999994
27096,124.971922
27097,147.047489
27098,250.005332
27099,940.93983
27100,40.957149
27101,276.69810800000005
27102,149.44473
27103,244.56180899999998
27104,147.95508800000002
27105,827.591684
27106,131.130213
27107,292.873731
27108,138.34303699999998
27109,190.365002
27110,103.723296
27111,272.281793
27112,169.03566
27113,38.925427
27114,144.30224
27115,114.31987099999999
27116,258.15463600000004
27117,275.71175
27118,133.305467
27119,177.55673700000003
27120,144.94163600000002
27121,212.70959599999998
27122,148.044175
27123,65.94628499999999
27124,359.050497
27125,240.495733
27126,249.483191
27127,131.11532499999998
27128,80.895758
27129,951.346213
27130,261.34577
27131,148.879915
27132,110.05020200000001
27133,131.397278
27134,32.083522
27135,130.48702699999998
27136,101.35612300000001
27137,173.62189999999998
27138,274.063649
27139,166.399864
27140,38.054132
27141,114.30366900000001
27142,156.705355
27143,260.474717
27144,152.501846
27145,124.97828999999999
27146,38.320916000000004
27147,172.52980599999998
27148,133.332332
27149,202.29697700000003
27150,85.174308
27151,254.152596
27152,170.221837
27153,78.85396700000001
27154,114.935379
27155,246.05617499999997
27156,795.660214
27157,100.072464
27158,143.683705
27159,329.731672
27160,154.969543
27161,259.358555
27162,202.68859
27163,110.58686799999998
27164,175.58747000000002
27165,206.44199299999997
27166,148.891348
27167,32.098348
27168,154.53155
27169,917.505848
27170,141.83413099999996
27171,95.015076
27172,135.25577199999998
27173,117.493825
27174,263.07385999999997
27175,38.10036
27176,159.329865
27177,141.508353
27178,246.147897
27179,318.726704
27180,37.95396
27181,92.780146
27182,89.467051
27183,782.1376540000001
27184,324.94584100000003
27185,124.15563900000001
27186,118.128328
27187,155.503829
27188,232.535972
27189,205.37888600000002
27190,108.98825099999999
27191,311.89259
27192,32.083522
27193,146.04315300000002
27194,174.74850600000002
27195,773.993899
27196,815.86302
27197,157.618747
27198,111.380348
27199,118.18564400000001
27200,118.848175
27201,802.9575769999999
27202,154.0266
27203,122.56126800000001
27204,32.083522
27205,243.121469
27206,156.127342
27207,210.37791099999998
27208,108.14639199999999
27209,904.271587
27210,38.612102
27211,90.91918700000001
27212,303.06896
27213,220.91469899999998
27214,149.12097
27215,89.570171
27216,158.88327900000002
27217,123.03925200000002
27218,233.95060999999998
27219,886.6776
27220,45.173427
27221,133.691268
27222,160.06343
27223,79.57838699999999
27224,89.51118500000001
27225,118.21846799999999
27226,151.612818
27227,148.520418
27228,37.925984
27229,178.95805700000003
27230,258.52421000000004
27231,143.52192200000002
27232,160.91541099999995
27233,144.60285
27234,203.504935
27235,105.466387
27236,149.376085
27237,848.6642119999999
27238,99.023392
27239,145.83589
27240,97.22211100000001
27241,149.787784
27242,260.492512
27243,256.29646
27244,116.700891
27245,239.568143
27246,38.652926
27247,171.05528299999997
27248,124.99219400000001
27249,97.82325800000001
27250,80.026508
27251,151.79556700000003
27252,122.415798
27253,68.81248500000001
27254,153.41176
27255,252.214548
27256,285.978288
27257,306.75968800000004
27258,241.80825599999997
27259,187.374055
27260,115.733047
27261,229.30210599999998
27262,154.91445699999997
27263,134.02603200000001
27264,124.48786799999999
27265,108.29485899999999
27266,124.89477500000001
27267,124.923024
27268,90.222725
27269,127.680636
27270,134.227431
27271,215.26185399999997
27272,32.119507
27273,123.58117100000001
27274,216.12622
27275,271.99620200000004
27276,107.015941
27277,177.138399
27278,142.59251299999997
27279,303.326301
27280,263.277831
27281,794.718685
27282,83.038983
27283,270.30467600000003
27284,270.498814
27285,37.94791
27286,77.167789
27287,199.25680999999997
27288,135.16631900000002
27289,116.868484
27290,785.2323200000001
27291,803.8420450000001
27292,175.49632599999998
27293,151.994336
27294,173.37300299999998
27295,159.715869
27296,271.894834
27297,157.371868
27298,134.880533
27299,158.042099
27300,38.042372
27301,813.2566240000001
27302,132.620496
27303,125.12004200000001
27304,92.88796400000001
27305,132.30337400000002
27306,145.997713
27307,83.88322600000001
27308,821.9809869999999
27309,274.47391
27310,37.985393
27311,91.268217
27312,32.083522
27313,223.42195199999998
27314,828.158776
27315,142.817123
27316,157.98494599999998
27317,137.35747
27318,157.431562
27319,367.697902
27320,828.174559
27321,164.818366
27322,320.843243
27323,286.324325
27324,263.467491
27325,40.11913
27326,774.484453
27327,117.26994299999998
27328,38.052033
27329,168.38712799999996
27330,114.34704899999998
27331,112.48200399999999
27332,172.513503
27333,150.28231300000002
27334,203.671265
27335,136.385458
27336,120.176857
27337,342.11324
27338,220.97326299999997
27339,115.23070100000001
27340,121.479484
27341,843.091392
27342,244.110819
27343,108.30364900000001
27344,854.909259
27345,127.57333000000001
27346,37.930087
27347,323.34257199999996
27348,111.79316899999999
27349,881.19498
27350,241.98045699999997
27351,257.429276
27352,32.083522
27353,136.982075
27354,966.2686920000001
27355,251.28093899999996
27356,96.691058
27357,118.40721599999999
27358,145.017768
27359,153.905733
27360,102.185677
27361,151.78848
27362,82.28472099999999
27363,239.80282899999997
27364,348.137298
27365,92.21123200000001
27366,118.96884800000001
27367,248.86772099999996
27368,828.485555
27369,131.61434200000002
27370,120.54978099999998
27371,67.019555
27372,127.898959
27373,38.087212
27374,177.58829200000002
27375,96.55112000000001
27376,261.83119800000003
27377,850.624417
27378,78.69512
27379,244.79857800000002
27380,255.76614399999997
27381,809.041657
27382,318.723986
27383,165.053771
27384,118.921213
27385,117.07181399999999
27386,218.79869499999998
27387,166.419353
27388,273.71754400000003
27389,148.642548
27390,212.253715
27391,159.770426
27392,194.122406
27393,111.05859
27394,111.560378
27395,793.0202380000001
27396,38.020754
27397,197.283931
27398,123.788634
27399,133.151268
27400,249.38847099999998
27401,145.89749600000002
27402,116.50530499999999
27403,109.20659500000002
27404,262.14453
27405,273.866279
27406,148.301727
27407,157.06586002999998
27408,116.13380700000002
27409,356.513012
27410,119.727274
27411,97.284283
27412,208.548049
27413,776.2166870000001
27414,167.953683
27415,130.424477
27416,765.1453100000001
27417,255.554992
27418,140.036392
27419,154.017633
27420,134.960327
27421,838.459854
27422,257.394881
27423,139.91709100000003
27424,128.151237
27425,38.747098
27426,172.615604
27427,137.15723100000002
27428,282.964015
27429,89.263479
27430,276.65506899999997
27431,38.029047999999996
27432,104.91029300000001
27433,136.68582800000001
27434,249.422021
27435,138.14937199999997
27436,100.608828
27437,174.396215
27438,222.403952
27439,135.985235
27440,804.0960150000001
27441,287.798765
27442,130.765428
27443,148.527115
27444,75.28266099999999
27445,788.474757
27446,161.63737499999996
27447,176.150472
27448,131.153995
27449,38.65076
27450,146.08114700000002
27451,251.48185799999996
27452,126.27018999999999
27453,134.587654
27454,38.104922
27455,304.46888900000005
27456,104.27359200000001
27457,32.083522
27458,784.0105450000001
27459,168.38369099999994
27460,117.280607
27461,91.89278800000001
27462,85.61187900000002
27463,232.32663699999998
27464,189.215181
27465,101.025126
27466,146.538246
27467,32.083522
27468,270.116052
27469,252.766311
27470,40.206153
27471,133.30085899999997
27472,169.22840300000001
27473,152.019561
27474,72.738575
27475,104.37017
27476,255.091554
27477,142.255696
27478,131.268373
27479,237.17801099999997
27480,144.48046699999998
27481,122.438321
27482,251.48272799999998
27483,166.19668099999996
27484,39.712557
27485,112.596418
27486,789.377309
27487,130.661497
27488,104.420434
27489,83.001779
27490,98.28724799999999
27491,110.872669
27492,32.083522
27493,190.20253000000002
27494,103.72614700000001
27495,279.748373
27496,38.04964
27497,32.083522
27498,142.89234199999999
27499,158.292824
27500,218.96701099999996
27501,248.254677
27502,836.547527
27503,91.094563
27504,135.46529800000002
27505,261.801003
27506,136.51291400000002
27507,69.248949
27508,287.47037700000004
27509,144.81521500000002
27510,121.35136
27511,101.459511
27512,923.845487
27513,855.6380770000001
27514,116.14928899999998
27515,101.548354
27516,141.91181999999998
27517,152.245236
27518,212.466818
27519,127.60726400000001
27520,773.862284
27521,38.010294
27522,304.51038
27523,120.41596100000001
27524,39.06527
27525,38.107459
27526,847.008053
27527,194.175044
27528,113.15150700000001
27529,143.65140100000002
27530,270.98643200000004
27531,253.34686399999998
27532,81.727836
27533,146.624085
27534,221.37228699999997
27535,226.15930299999997
27536,212.15067699999997
27537,32.083738000000004
27538,792.068268
27539,126.65218299999998
27540,256.997098
27541,789.283516
27542,177.40584699999997
27543,146.457466
27544,143.143023
27545,143.940445
27546,148.196336
27547,908.6141600000001
27548,127.80672100000001
27549,38.58454
27550,37.936765
27551,158.39345399999996
27552,137.200118
27553,827.8042049999999
27554,149.14433400000001
27555,156.846393
27556,130.742289
27557,167.745323
27558,261.976466
27559,215.52829299999996
27560,113.62401299999999
27561,87.49551000000001
27562,270.274142
27563,225.34156
27564,165.12673999999998
27565,776.4404509999999
27566,830.1554349999999
27567,32.083522
27568,145.672686
27569,87.13565300000002
27570,811.529293
27571,135.570846
27572,340.080165
27573,152.644418
27574,120.415941
27575,227.020394
27576,245.71460399999998
27577,115.78492700000001
27578,105.82354699999999
27579,146.177798
27580,113.95523600000001
27581,104.73713699999999
27582,181.27540299999998
27583,846.9115059999999
27584,200.590039
27585,32.083522
27586,96.76856900000001
27587,146.66958999999997
27588,219.75142499999998
27589,143.42170499999997
27590,114.054263
27591,161.028546
27592,259.942757
27593,836.394898
27594,244.176998
27595,159.820986
27596,113.79780299999999
27597,343.02937000000003
27598,223.04630699999996
27599,821.2705410000001
27600,370.61255
27601,264.168197
27602,283.283847
27603,38.111945
27604,167.14338299999997
27605,108.882669
27606,95.408808
27607,260.737123
27608,144.02142999999995
27609,142.212037
27610,124.284346
27611,159.407364
27612,349.239594
27613,291.405978
27614,99.55526100000002
27615,119.22852100000001
27616,782.20715
27617,266.424554
27618,218.67630299999996
27619,135.87807
27620,93.533322
27621,37.912456
27622,148.280009
27623,134.59756
27624,187.328027
27625,258.777424
27626,256.757968
27627,172.87239000000002
27628,87.71543500000001
27629,39.062579
27630,327.266542
27631,158.875117
27632,101.235824
27633,107.663579
27634,771.931836
27635,111.39551
27636,135.808496
27637,171.60618899999997
27638,148.617
27639,149.408646
27640,371.437675
27641,121.22465699999998
27642,32.083522
27643,229.33669099999997
27644,148.702414
27645,165.73103300000002
27646,38.008411
27647,145.91265800000002
27648,129.533426
27649,147.48841800000002
27650,32.083522
27651,148.696823
27652,873.315572
27653,279.395595
27654,123.951154
27655,303.186263
27656,138.51366199999995
27657,139.877026
27658,827.29546
27659,228.19131299999998
27660,126.444939
27661,225.43525999999997
27662,156.19092700000002
27663,118.94433400000001
27664,152.892866
27665,83.143844
27666,803.1718129999999
27667,344.77603500000004
27668,150.400396
27669,40.165656
27670,32.083522
27671,162.35483
27672,168.28848100000002
27673,124.408141
27674,142.22769399999999
27675,171.68438699999996
27676,118.89048000000001
27677,152.107534
27678,146.423132
27679,37.997258
27680,323.892669
27681,114.252188
27682,32.083522
27683,68.414184
27684,229.342601
27685,118.88550999999998
27686,97.891826
27687,195.17067399999996
27688,241.84786499999996
27689,169.082187
27690,157.26612100000003
27691,165.37106400000002
27692,144.622704
27693,145.436968
27694,231.36944999999997
27695,74.425626
27696,38.00715972
27697,177.46214600000002
27698,845.4290100000001
27699,128.216911
27700,141.99764100000002
27701,82.350592
27702,121.107599
27703,116.071731
27704,142.94917499999997
27705,172.07373800000002
27706,108.12378899999999
27707,282.255412
27708,255.917761
27709,38.021786
27710,176.80468000000002
27711,774.760196
27712,276.95257899999996
27713,227.38495
27714,798.4339910000001
27715,123.54320306999999
27716,146.68643500000002
27717,32.083522
27718,161.92955800000001
27719,102.60698500000001
27720,274.335786
27721,98.60515999999998
27722,160.812586
27723,775.397851
27724,76.250065
27725,845.243115
27726,259.865268
27727,141.51265899999999
27728,149.928767
27729,155.11919200000003
27730,106.761188
27731,121.25347199999999
27732,146.919978
27733,150.85337199999998
27734,225.55589499999996
27735,164.093838
27736,176.34268200000002
27737,148.384727
27738,801.5731210000001
27739,213.52016899999995
27740,106.17778700000001
27741,795.03303
27742,32.083522
27743,38.059495999999996
27744,120.87210200000001
27745,178.44631700000002
27746,38.109673
27747,295.46243599999997
27748,154.43376500000002
27749,38.055175
27750,109.892118
27751,263.21889400000003
27752,342.396203
27753,75.44068000000001
27754,123.411331
27755,238.785144
27756,194.09420599999999
27757,258.225872
27758,174.89743900000002
27759,818.947326
27760,135.741265
27761,38.075369
27762,890.009035
27763,138.99370199999998
27764,141.471721
27765,101.471404
27766,143.220257
27767,151.969849
27768,123.908749
27769,128.60144400000001
27770,317.12022800000005
27771,38.068498
27772,134.124532
27773,129.876686
27774,250.472333
27775,32.083522
27776,208.997303
27777,869.924775
27778,785.1615830000001
27779,37.91473
27780,244.09140399999998
27781,102.86000900000002
27782,69.436951
27783,127.059787
27784,226.95642799999996
27785,360.24742
27786,124.396593
27787,300.551183
27788,259.95022900000004
27789,152.26302
27790,87.31044
27791,814.213551
27792,89.74527800000001
27793,151.187365
27794,130.582304
27795,802.9689510000001
27796,172.990154
27797,315.757925
27798,104.88211000000001
27799,192.65100199999995
27800,32.083522
27801,38.110601
27802,123.65794600000001
27803,158.25014099999999
27804,797.610649
27805,139.967826
27806,38.129498
27807,128.66498199999998
27808,98.287006
27809,232.73947699999997
27810,159.960846
27811,95.587124
27812,396.217306
27813,221.24374899999998
